name,link,description,price,image,features,main_category,sub_category
허브플러스 어성초 라벤더 샴푸 500ml 2개,https://prod.danawa.com/info/?pcode=30392177&cate=18313515,,30000,//img.danawa.com/prod_img/500000/177/392/img/30392177_1.jpg?shrink=130:130&_v=20231207105217,['샴푸'],샴푸,일반샴푸
케라스타즈 크로마 압솔뤼 방 리치 1000ml+펌프 크로마 리스펙 염색으로 손상된 모발을 위한 샴푸,https://prod.danawa.com/info/?pcode=30390866&cate=18313515,,73810,//img.danawa.com/prod_img/500000/866/390/img/30390866_1.jpg?shrink=130:130&_v=20231207105036,['샴푸'],샴푸,일반샴푸
불가리 Eau Parfumee au the blanc White Tea 샴푸 300 mL,https://prod.danawa.com/info/?pcode=30381608&cate=18313515,,179480,//img.danawa.com/prod_img/500000/608/381/img/30381608_1.jpg?shrink=130:130&_v=20231207103840,['샴푸'],샴푸,일반샴푸
엘라스틴 실크테라피 바이오본드 샴푸 리치 450ml,https://prod.danawa.com/info/?pcode=18793250&cate=18313515,,15920,//img.danawa.com/prod_img/500000/250/793/img/18793250_1.jpg?shrink=130:130&_v=20230118142212,['샴푸'],샴푸,일반샴푸
케라스타즈 방 디발렁 샴푸 500ml,https://prod.danawa.com/info/?pcode=15458999&cate=18313515,,45760,//img.danawa.com/prod_img/500000/999/458/img/15458999_1.jpg?shrink=130:130&_v=20230721103421,"['샴푸', '지성두피', '실리콘프리', '펌프형']",샴푸,일반샴푸
SK프로페셔널 서광 녹차 샴푸 500ml,https://prod.danawa.com/info/?pcode=6421257&cate=18313515,,33000,//img.danawa.com/prod_img/500000/257/421/img/6421257_1.jpg?shrink=130:130&_v=20180829112630,"['샴푸', '주성분: 녹차, 창포, 감초']",샴푸,일반샴푸
크리스챤댄디 프로페셔널 민트 쿨샴푸 1000ml,https://prod.danawa.com/info/?pcode=3864378&cate=18313515,두피 혈액순환촉진과 모발에 활력을 주는 두피 케어용 샴푸!,6800,//img.danawa.com/prod_img/500000/378/864/img/3864378_1.jpg?shrink=130:130&_v=20190617150653,"['샴푸', '약산성(pH4.5~6.5)', '두피쿨링', '대용량']",샴푸,일반샴푸
무스텔라 젠틀 샴푸 500ml,https://prod.danawa.com/info/?pcode=30497993&cate=18313515,,23940,//img.danawa.com/prod_img/500000/993/497/img/30497993_1.jpg?shrink=130:130&_v=20231207121035,"['샴푸', '유아동용']",샴푸,일반샴푸
츠바키 프리미엄 모이스트 앤 리페어 샴푸 490ml,https://prod.danawa.com/info/?pcode=18163649&cate=18313515,,12960,//img.danawa.com/prod_img/500000/649/163/img/18163649_1.jpg?shrink=130:130&_v=20221101175902,"['샴푸', '펌프형']",샴푸,일반샴푸
케라시스 어메니티 디럭스 샴푸 500ml,https://prod.danawa.com/info/?pcode=27732686&cate=18313515,,12870,//img.danawa.com/prod_img/500000/686/732/img/27732686_1.jpg?shrink=130:130&_v=20230823134331,"['샴푸', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
츠바키 프리미엄 모이스트 샴푸 490ml,https://prod.danawa.com/info/?pcode=11545355&cate=18313515,,19400,//img.danawa.com/prod_img/500000/355/545/img/11545355_1.jpg?shrink=130:130&_v=20200611212809,['샴푸'],샴푸,일반샴푸
댕기머리 허벌 헤어케어 샴푸 1000ml,https://prod.danawa.com/info/?pcode=4787848&cate=18313515,,15750,//img.danawa.com/prod_img/500000/848/787/img/4787848_1.jpg?shrink=130:130&_v=20180511101302,"['샴푸', '비듬케어', '대용량']",샴푸,일반샴푸
TS 지디 샴푸 포걸 400g,https://prod.danawa.com/info/?pcode=58221191&cate=18313515,,16670,//img.danawa.com/prod_img/500000/191/221/img/58221191_1.jpg?shrink=130:130&_v=20240627212356,"['샴푸', '두피클렌징']",샴푸,일반샴푸
쿤달 딥 클렌징 샴푸 베이비파우더 1058ml,https://prod.danawa.com/info/?pcode=14185229&cate=18313515,,13900,//img.danawa.com/prod_img/500000/229/185/img/14185229_1.jpg?shrink=130:130&_v=20230901151517,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '대용량', '펌프형']",샴푸,일반샴푸
오리베 골드 러스트 샴푸 250ml,https://prod.danawa.com/info/?pcode=4343449&cate=18313515,,62090,//img.danawa.com/prod_img/500000/449/343/img/4343449_1.jpg?shrink=130:130&_v=20171017170613,"['샴푸', '주성분: 사이프러스, 아르간, 마라쿠자']",샴푸,일반샴푸
비욘드 아르간 테라피 리페어링 샴푸 500ml,https://prod.danawa.com/info/?pcode=46146596&cate=18313515,,16940,//img.danawa.com/prod_img/500000/596/146/img/46146596_1.jpg?shrink=130:130&_v=20240406081216,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '비건인증: 한국비건인증원']",샴푸,일반샴푸
르네휘테르 트리파직 앰플 샴푸 600ml 듀오,https://prod.danawa.com/info/?pcode=30393920&cate=18313515,,162150,//img.danawa.com/prod_img/500000/920/393/img/30393920_1.jpg?shrink=130:130&_v=20231207105425,['샴푸'],샴푸,일반샴푸
에코스킨 한련초 천연샴푸 500ml,https://prod.danawa.com/info/?pcode=5843319&cate=18313515,,18400,//img.danawa.com/prod_img/500000/319/843/img/5843319_1.jpg?shrink=130:130&_v=20180126142451,['샴푸'],샴푸,일반샴푸
제이숲 실크 케라틴 단백질 샴푸 피치 에디션 1000ml,https://prod.danawa.com/info/?pcode=59758871&cate=18313515,,22900,//img.danawa.com/prod_img/500000/871/758/img/59758871_1.jpg?shrink=130:130&_v=20240708172023,['샴푸'],샴푸,일반샴푸
부케가르니 딥 퍼퓸 샴푸 핑크자몽 500ml,https://prod.danawa.com/info/?pcode=19576964&cate=18313515,,8900,//img.danawa.com/prod_img/500000/964/576/img/19576964_1.jpg?shrink=130:130&_v=20230811160149,"['샴푸', '펌프형']",샴푸,일반샴푸
로레알파리 엘세브 드림랭스 샴푸 410ml,https://prod.danawa.com/info/?pcode=30389870&cate=18313515,,18490,//img.danawa.com/prod_img/500000/870/389/img/30389870_1.jpg?shrink=130:130&_v=20250227114658,"['샴푸', '펌프형']",샴푸,일반샴푸
기린화장품 테르스 아쿠아리어스 베이스 샴푸 포 퍼퓸 500ml,https://prod.danawa.com/info/?pcode=29630075&cate=18313515,,22220,//img.danawa.com/prod_img/500000/075/630/img/29630075_1.jpg?shrink=130:130&_v=20231031162037,"['샴푸', '비듬케어', '설페이트프리', '실리콘프리', '펌프형']",샴푸,일반샴푸
생그린 창포 샴푸 600ml,https://prod.danawa.com/info/?pcode=11983625&cate=18313515,,10770,//img.danawa.com/prod_img/500000/625/983/img/11983625_1.jpg?shrink=130:130&_v=20200805232533,['샴푸'],샴푸,일반샴푸
엘라스틴 아르간오일 데미지 샴푸 680ml,https://prod.danawa.com/info/?pcode=10618353&cate=18313515,,6550,//img.danawa.com/prod_img/500000/353/618/img/10618353_1.jpg?shrink=130:130&_v=20240216105807,['샴푸'],샴푸,일반샴푸
리바이보젠 바이오 클렌징 샴푸 360ml,https://prod.danawa.com/info/?pcode=3233392&cate=18313515,,32270,//img.danawa.com/prod_img/500000/392/233/img/3233392_1.jpg?shrink=130:130&_v=20170731152623,['샴푸'],샴푸,일반샴푸
부케가르니 나드 아르간 오일 데미지 케어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=17619149&cate=18313515,,11900,//img.danawa.com/prod_img/500000/149/619/img/17619149_1.jpg?shrink=130:130&_v=20230811161653,"['샴푸', '손상모발', '약산성(pH4.5~6.5)', '대용량', '펌프형']",샴푸,일반샴푸
엘라스틴 실크리페어 퍼펙트 샤이닝 샴푸 550ml,https://prod.danawa.com/info/?pcode=16797809&cate=18313515,,7030,//placehold.co/130,"['샴푸', '펌프형']",샴푸,일반샴푸
다비네스 퓨리파잉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=5913507&cate=18313515,,77440,//placehold.co/130,"['샴푸', '비듬케어', '설페이트프리', '파라벤프리', '대용량']",샴푸,일반샴푸
케라시스 두피스파 샴푸 프레쉬플로랄 750ml,https://prod.danawa.com/info/?pcode=17787317&cate=18313515,,9320,//placehold.co/130,['샴푸'],샴푸,일반샴푸
존슨즈베이비 액티브 프레시 샴푸 500ml,https://prod.danawa.com/info/?pcode=41409641&cate=18313515,,10700,//placehold.co/130,"['샴푸', '유아용', '대용량', '캡형']",샴푸,일반샴푸
다비네스 리뉴잉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=18953033&cate=18313515,,92560,//img.danawa.com/prod_img/500000/033/953/img/18953033_1.jpg?shrink=130:130&_v=20230207135157,"['샴푸', '대용량', '캡형']",샴푸,일반샴푸
비바스 더마 내추럴 99% 시카 샴푸 1000g,https://prod.danawa.com/info/?pcode=17801693&cate=18313515,,12250,//img.danawa.com/prod_img/500000/693/801/img/17801693_1.jpg?shrink=130:130&_v=20220907125221,"['샴푸', '설페이트프리', '대용량']",샴푸,일반샴푸
로웰인터내셔널 도노 리파인 쿨 샴푸 500ml,https://prod.danawa.com/info/?pcode=17406032&cate=18313515,,33212,//img.danawa.com/prod_img/500000/032/406/img/17406032_1.jpg?shrink=130:130&_v=20220727094912,"['샴푸', '약산성(pH4.5~6.5)', '두피쿨링']",샴푸,일반샴푸
엘라스틴 퍼퓸 키스더로즈 샴푸 600ml,https://prod.danawa.com/info/?pcode=5429863&cate=18313515,,12510,//img.danawa.com/prod_img/500000/863/429/img/5429863_1.jpg?shrink=130:130&_v=20180510143635,['샴푸'],샴푸,일반샴푸
알앤비 피톤 테라피 올리브 산성 샴푸 1000ml,https://prod.danawa.com/info/?pcode=3257275&cate=18313515,"약산성 처방, 두피 진정과 비듬 예방",5830,//img.danawa.com/prod_img/500000/275/257/img/3257275_1.jpg?shrink=130:130&_v=20200108135210,"['샴푸', '비듬케어', '대용량']",샴푸,일반샴푸
라우쉬 윌로우바크 트리트먼트 샴푸 200ml,https://prod.danawa.com/info/?pcode=3920470&cate=18313515,,16120,//img.danawa.com/prod_img/500000/470/920/img/3920470_1.jpg?shrink=130:130&_v=20170721114954,"['샴푸', '실리콘프리', '파라벤프리', '캡형']",샴푸,일반샴푸
도브 NEW 데일리 샤인 샴푸 680ml,https://prod.danawa.com/info/?pcode=21447668&cate=18313515,,5420,//img.danawa.com/prod_img/500000/668/447/img/21447668_1.jpg?shrink=130:130&_v=20231215102738,"['샴푸', '펌프형']",샴푸,일반샴푸
소리젠 건성용 샴푸 500ml,https://prod.danawa.com/info/?pcode=68556251&cate=18313515,,37900,//img.danawa.com/prod_img/500000/251/556/img/68556251_1.jpg?shrink=130:130&_v=20241011070801,"['샴푸', '건성두피']",샴푸,일반샴푸
댄트롤 샴푸/린스 820ml /박하/탄산수/마데카/애플,https://prod.danawa.com/info/?pcode=40784276&cate=18313515,,8700,//img.danawa.com/prod_img/500000/276/784/img/40784276_1.jpg?shrink=130:130&_v=20240313080014,['샴푸'],샴푸,일반샴푸
도브 NEW 너리싱 오일 케어 샴푸 680ml,https://prod.danawa.com/info/?pcode=21447539&cate=18313515,,5060,//img.danawa.com/prod_img/500000/539/447/img/21447539_1.jpg?shrink=130:130&_v=20231215103122,"['샴푸', '펌프형']",샴푸,일반샴푸
로레알프로페셔널 세리옥실 클래리파잉 앤 덴시파잉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=10555170&cate=18313515,,51060,//img.danawa.com/prod_img/500000/170/555/img/10555170_1.jpg?shrink=130:130&_v=20221006104518,"['샴푸', '대용량', '주성분: 멘톨, 페퍼민트오일']",샴푸,일반샴푸
하야시 시스템 911 샴푸 1000ml,https://prod.danawa.com/info/?pcode=3180453&cate=18313515,모발과 두피를 보호하는 천연샴푸,43000,//img.danawa.com/prod_img/500000/453/180/img/3180453_1.jpg?shrink=130:130&_v=20171108165914,"['샴푸', '건성두피', '대용량']",샴푸,일반샴푸
아미니 멜로우 샴푸 상탈우디향 1000ml,https://prod.danawa.com/info/?pcode=19247570&cate=18313515,,13410,//img.danawa.com/prod_img/500000/570/247/img/19247570_1.jpg?shrink=130:130&_v=20230307160852,"['샴푸', '약산성(pH4.5~6.5)', '대용량']",샴푸,일반샴푸
클로란 아쿠아민트 딥클렌징 쿨링 샴푸 400ml,https://prod.danawa.com/info/?pcode=16090817&cate=18313515,감을수록 건강해지는 두피 클렌징,15890,//img.danawa.com/prod_img/500000/817/090/img/16090817_1.jpg?shrink=130:130&_v=20230727125509,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '두피쿨링', '유분케어', '설페이트프리', '캡형']",샴푸,일반샴푸
팬틴 PRO-V 극손상 케어 컨디셔닝 샴푸 1200ml,https://prod.danawa.com/info/?pcode=11731061&cate=18313515,,9540,//img.danawa.com/prod_img/500000/061/731/img/11731061_1.jpg?shrink=130:130&_v=20200703160326,"['샴푸', '대용량']",샴푸,일반샴푸
에뿌 리프레시 아르간 여행용 샴푸 50ml,https://prod.danawa.com/info/?pcode=64079900&cate=18313515,,510,//img.danawa.com/prod_img/500000/900/079/img/64079900_1.jpg?shrink=130:130&_v=20240823222905,"['샴푸', '일회용']",샴푸,일반샴푸
아로마티카 퀴노아 프로틴 샴푸 400ml,https://prod.danawa.com/info/?pcode=14296664&cate=18313515,,17990,//img.danawa.com/prod_img/500000/664/296/img/14296664_1.jpg?shrink=130:130&_v=20220317102626,['샴푸'],샴푸,일반샴푸
엘라스틴 모이스처라이징 샴푸 리필 2.1L,https://prod.danawa.com/info/?pcode=30376298&cate=18313515,,7360,//img.danawa.com/prod_img/500000/298/376/img/30376298_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '건조모발', '수분공급', '두피클렌징', '리필', '대용량']",샴푸,일반샴푸
자브 파워 플러스 쿨 샴푸 1000ml,https://prod.danawa.com/info/?pcode=1691069&cate=18313515,,5080,//img.danawa.com/prod_img/500000/069/691/img/1691069_1.jpg?shrink=130:130&_v=20200712155812,"['샴푸', '비듬케어', '두피쿨링', '대용량']",샴푸,일반샴푸
케라시스 엑스트라 데미지 케어 샴푸 750ml,https://prod.danawa.com/info/?pcode=5812787&cate=18313515,,3500,//img.danawa.com/prod_img/500000/787/812/img/5812787_1.jpg?shrink=130:130&_v=20230331145827,['샴푸'],샴푸,일반샴푸
TS 지디 샴푸 포보이 400g,https://prod.danawa.com/info/?pcode=58221176&cate=18313515,,16650,//img.danawa.com/prod_img/500000/176/221/img/58221176_1.jpg?shrink=130:130&_v=20240627212340,"['샴푸', '두피클렌징']",샴푸,일반샴푸
케라시스 볼륨 클리닉 단백질 샴푸 980ml,https://prod.danawa.com/info/?pcode=17790020&cate=18313515,,5980,//img.danawa.com/prod_img/500000/020/790/img/17790020_1.jpg?shrink=130:130&_v=20230109174234,"['샴푸', '약산성(pH4.5~6.5)']",샴푸,일반샴푸
피부우선주의 지성두피용 딥클렌징샴푸 500ml,https://prod.danawa.com/info/?pcode=44473631&cate=18313515,,11390,//img.danawa.com/prod_img/500000/631/473/img/44473631_1.jpg?shrink=130:130&_v=20250319113822,"['샴푸', '지성두피']",샴푸,일반샴푸
댄트롤 쿨링 멘톨 탄산수 샴푸 820ml x3,https://prod.danawa.com/info/?pcode=41327408&cate=18313515,,17760,//img.danawa.com/prod_img/500000/408/327/img/41327408_1.jpg?shrink=130:130&_v=20240314074425,['샴푸'],샴푸,일반샴푸
엘라스틴 아미노 펩타이드 샴푸 페어앤프리지아 950ml,https://prod.danawa.com/info/?pcode=78176822&cate=18313515,,10090,//img.danawa.com/prod_img/500000/822/176/img/78176822_1.jpg?shrink=130:130&_v=20250319113823,"['샴푸', '약산성(pH4.5~6.5)', '영양공급', '모발윤기', '펌프형']",샴푸,일반샴푸
로레알프로페셔널 세리 엑스퍼트 앱솔루트 리페어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=17309993&cate=18313515,,49500,//img.danawa.com/prod_img/500000/993/309/img/17309993_1.jpg?shrink=130:130&_v=20220622153457,"['샴푸', '대용량']",샴푸,일반샴푸
하이앙포레 프리미엄샴푸 600ml,https://prod.danawa.com/info/?pcode=15161654&cate=18313515,,27600,//placehold.co/130,"['샴푸', '약산성(pH4.5~6.5)', '주성분: 글라이코프로테인, 고수열매', '잎추출물,월계수잎추출물']",샴푸,일반샴푸
바이브랩 액티브 비오틴펩타이드 솔루션 스칼프 샴푸 550ml,https://prod.danawa.com/info/?pcode=47992280&cate=18313515,,15920,//placehold.co/130,"['샴푸', '기능성인증: 탈모증상완화', '성분: 비오틴']",샴푸,일반샴푸
미쟝센 퍼펙트 매직 스트레이트 세럼 샴푸 530ml,https://prod.danawa.com/info/?pcode=69615869&cate=18313515,,11900,//placehold.co/130,"['샴푸', '수분공급']",샴푸,일반샴푸
제이숲 프로페셔널 커버업 새치 염색 다크 브라운 300ml,https://prod.danawa.com/info/?pcode=67506401&cate=18313515,,19900,//placehold.co/130,"['샴푸', '새치케어']",샴푸,일반샴푸
엘라스틴 두피 딥클린 쿨링 샴푸 680ml,https://prod.danawa.com/info/?pcode=16797536&cate=18313515,열감이 느껴지는 답답한 두피를 위한 쿨링케어,7080,//img.danawa.com/prod_img/500000/536/797/img/16797536_1.jpg?shrink=130:130&_v=20230718143756,"['샴푸', '두피쿨링', '펌프형']",샴푸,일반샴푸
밀크바오밥 세라 샴푸 화이트머스크 1200ml,https://prod.danawa.com/info/?pcode=11007654&cate=18313515,은은하고 고급스러운 머스크향,12410,//img.danawa.com/prod_img/500000/654/007/img/11007654_1.jpg?shrink=130:130&_v=20230713140528,"['샴푸', '약산성(pH4.5~6.5)', '대용량', '펌프형']",샴푸,일반샴푸
미쟝센 펄샤이닝 데일리 영양 윤기 샴푸 1000ml,https://prod.danawa.com/info/?pcode=62598566&cate=18313515,,8520,//img.danawa.com/prod_img/500000/566/598/img/62598566_1.jpg?shrink=130:130&_v=20240806074513,"['샴푸', '건조모발', '손상모발']",샴푸,일반샴푸
애터미 한방 헤어 샴푸 500ml,https://prod.danawa.com/info/?pcode=17121710&cate=18313515,10가지 한방 추출물과 16가지 허브 추출물이 두피와 모발을 케어,8210,//img.danawa.com/prod_img/500000/710/121/img/17121710_1.jpg?shrink=130:130&_v=20230727161036,"['샴푸', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
라운드랩 소나무 진정 시카 샴푸 400ml,https://prod.danawa.com/info/?pcode=67890929&cate=18313515,,15900,//img.danawa.com/prod_img/500000/929/890/img/67890929_1.jpg?shrink=130:130&_v=20241001073417,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '실리콘프리', '두피클렌징', '기능성인증: 탈모증상완화', '펌프형']",샴푸,일반샴푸
케라시스 리얼네이처 로즈마리 티트리 샴푸 800ml,https://prod.danawa.com/info/?pcode=28619903&cate=18313515,,5890,//img.danawa.com/prod_img/500000/903/619/img/28619903_1.jpg?shrink=130:130&_v=20231012103844,"['샴푸', '지성두피', '약산성(pH4.5~6.5)', '펌프형']",샴푸,일반샴푸
시세이도프로페셔널 서브리믹 아쿠아 인텐시브 샴푸 500ml,https://prod.danawa.com/info/?pcode=17428946&cate=18313515,,51330,//img.danawa.com/prod_img/500000/946/428/img/17428946_1.jpg?shrink=130:130&_v=20220708170454,['샴푸'],샴푸,일반샴푸
쿤달 네이처 샴푸 레몬버베나 500ml,https://prod.danawa.com/info/?pcode=14677244&cate=18313515,,8750,//img.danawa.com/prod_img/500000/244/677/img/14677244_1.jpg?shrink=130:130&_v=20220712090739,"['샴푸', '약산성(pH4.5~6.5)', '설페이트프리', '파라벤프리', '펌프형', '주성분: 꿀 추출물, 마카다미아씨 추출물, 검은깨추출물']",샴푸,일반샴푸
